id,Arabian Clothing,Belt,Body,Care Instructions,Chest Pad,Color,Composition,Details,Fabric,Fit Type,Hem Shaped,Length,Lining,Material,Neckline,Pattern Type,Pockets,Season,Sheer,Size Fit,Sleeve Length,Sleeve Type,Style,Type,Waist Line,img,price
2320789,None,None,Lined,Machine wash or professional dry clean,None,Yellow,100% Polyester,Pleated,Non-Stretch,Regular Fit,Pleated,Short,None,Chiffon,Round Neck,Plain,None,Summer,No,None,Sleeveless,None,Casual,Cami,None,http://img.ltwebstatic.com/images3_pi/2021/03/26/16167482155cff53665c8c71f5690ec4fdb17acdcf_thumbnail_405x552.jpg,US$19.01
2320836,None,None,None,Machine wash or professional dry clean,None,Multicolor,"95% Polyester, 5% Spandex","Ruffle, Ruffle Hem",Non-Stretch,Regular Fit,None,Short,None,Polyester,One Shoulder,All Over Print,None,Summer,No,None,Sleeveless,None,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/31/1617170091617eac0a664cd6fc5f528cc46121882e_thumbnail_405x552.jpg,US$20.29
2320863,None,None,Lined,Machine wash or professional dry clean,None,Blue and White,"95% Polyester, 5% Spandex","Frill, Ruffle Hem",Non-Stretch,Regular Fit,Flounce,Short,None,Chiffon,Deep V Neck,"Floral, All Over Print",None,Spring/Summer,No,None,Three Quarter Length Sleeve,Batwing Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/16/16158881943e835e8197722af46adf8695d1242184_thumbnail_405x552.jpg,US$29.22
2321022,None,None,None,Machine wash or professional dry clean,None,Navy Blue,100% Polyester,Ruffle,Non-Stretch,Regular Fit,Flared,Short,None,Polyester,Square Neck,"Fruit&Vegetable, All Over Print",None,Summer,No,None,Cap Sleeve,Butterfly Sleeve,Boho,Smock,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/01/16172557528040f0c41de721354257b378a2540825_thumbnail_405x552.jpg,US$15.18
2321088,None,None,None,Machine wash or professional dry clean,None,Red,100% Polyester,"Ruffle, Tiered Layer, Ruffle Hem",Non-Stretch,Regular Fit,Flounce,Short,None,Polyester,Round Neck,Plain,None,Summer,No,None,Cap Sleeve,Butterfly Sleeve,Elegant,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/18/1618751682e564e3d47da9dd0be9bfaf057893934e_thumbnail_405x552.jpg,US$19.01
2321151,None,None,Lined,Machine wash or professional dry clean,None,White,100% Polyester,"Ruffle, Tiered Layer, Ruffle Hem",Non-Stretch,Regular Fit,Flounce,Long,None,Polyester,Round Neck,Plain,None,Spring/Summer,No,None,Cap Sleeve,Butterfly Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/03/1617444191dbcfb55a2766b0c038a15051f28129c0_thumbnail_405x552.jpg,US$24.12
2321270,None,None,None,Machine wash or professional dry clean,None,Mint Green,"95% Polyester, 5% Spandex","Wrap, Ruched",High Stretch,Slim Fit,Pencil,Short,None,Polyester,V neck,Plain,None,Summer,No,None,Short Sleeve,Puff Sleeve,Casual,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/12/16182141673ce24bab12097b40a4950cfcbd091851_thumbnail_405x552.jpg,US$13.91
2321316,None,Yes,None,Machine wash or professional dry clean,None,Red,100% Polyester,"Belted, Split, Shirred",Slight Stretch,Regular Fit,Slit,Long,None,Polyester,Strapless,Polka Dot,None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/08/16178526797f09ef8d50ed596f2416ed732731bf19_thumbnail_405x552.jpg,US$20.29
2321353,None,None,Lined,Machine wash or professional dry clean,None,Multicolor,100% Polyester,"Ruffle, Contrast Lace, High Low",Slight Stretch,Regular Fit,Asymmetrical,Long,100% Polyester,Polyester,V neck,"Floral, All Over Print",None,Spring/Summer,No,None,Cap Sleeve,None,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/31/1617183425e4611d61190de173bab61e5dfc251189_thumbnail_405x552.jpg,US$25.39
2321467,None,None,None,Machine wash or professional dry clean,None,Multicolor,"60% Polyester, 35% Cotton, 5% Spandex",None,High Stretch,Regular Fit,Straight,Short,None,Polyester,Round Neck,Colorblock,None,Summer,No,None,Short Sleeve,Batwing Sleeve,Casual,Tee,None,http://img.ltwebstatic.com/images3_pi/2021/05/17/1621181001eecd3a60257d6d27775482b79b300d4a_thumbnail_405x552.jpg,US$13.91
2321475,None,None,Lined,Machine wash or professional dry clean,None,Dark Green,100% Polyester,Chain,Slight Stretch,Regular Fit,Straight,Short,None,Sequins,Halter,Plain,None,All,No,None,Sleeveless,None,Glamorous,Fitted,Natural,http://img.ltwebstatic.com/images3_pi/2021/03/22/16163968637041563c5fcc045eddc31f7da6b8f028_thumbnail_405x552.jpg,US$44.53
2321490,None,Yes,None,Machine wash or professional dry clean,None,Red,"65% Cotton, 35% Polyester","Belted, Tie Back",Slight Stretch,Regular Fit,Flared,Long,None,Cotton,Halter,All Over Print,None,Spring/Summer,No,None,Sleeveless,None,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/22/16163928322f54723d3236f2df2a4033fc289c11f3_thumbnail_405x552.jpg,US$16.46
2321960,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,"Ruffle, Ruffle Hem, Ruffle Neck",Non-Stretch,Loose,Flounce,Long,None,Polyester,Stand Collar,"Floral, All Over Print",None,Spring,No,None,Three Quarter Length Sleeve,Flounce Sleeve,Boho,Smock,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/29/16170083917cbde231f8730052cceb330f7a516115_thumbnail_405x552.jpg,US$21.56
2321982,None,None,None,Machine wash or professional dry clean,None,Green,"95% Polyester, 5% Spandex","Backless, Tie Back, Rib-Knit",Slight Stretch,Slim Fit,Pencil,Mini,None,Polyester,Halter,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/03/25/161664280584e9fbb86b660b2ca819dc73c068b750_thumbnail_405x552.jpg,US$10.08
2321985,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,"Tiered Layer, Ruffle Hem",Slight Stretch,Slim Fit,Mermaid,Long,None,Polyester,Round Neck,"Floral, All Over Print",None,Spring/Summer,No,None,Short Sleeve,Puff Sleeve,Elegant,Fitted,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/28/16222085344f89303614edf72dca3128fa02f58eb8_thumbnail_405x552.jpg,US$21.56
2321990,None,None,Lined,Machine wash or professional dry clean,Yes,Baby Pink,100% Polyester,"Contrast Mesh, Contrast Lace, Tie Back",Non-Stretch,Regular Fit,Flared,Maxi,None,Chiffon,Halter,Plain,None,Spring/Summer,No,None,Sleeveless,None,Romantic,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/31/16171640920583db9ed09088d26ca3ebc291333ae8_thumbnail_405x552.jpg,US$58.57
2322010,None,None,Lined,Machine wash or professional dry clean,None,Coral Pink,100% Polyester,"Embroidery, Contrast Mesh",Non-Stretch,Regular Fit,Flared,Maxi,None,Mesh,V neck,Plain,None,Spring/Summer,No,None,Sleeveless,None,Romantic,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/31/1617164033c6e82d5c4ba97e8d207743ca28210584_thumbnail_405x552.jpg,US$48.36
2322011,None,None,Lined,Machine wash or professional dry clean,Yes,Baby Pink,100% Polyester,Asymmetrical,Non-Stretch,Regular Fit,Asymmetrical,Long,None,Chiffon,Deep V Neck,Plain,None,Spring/Summer,No,None,Short Sleeve,Butterfly Sleeve,Romantic,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/31/1617163954644511b7df6b843fff49a1cf6b95c7a9_thumbnail_405x552.jpg,US$50.91
2322021,None,None,Lined,Machine wash or professional dry clean,Yes,Teal Blue,100% Polyester,"Pearls, Backless, Contrast Sequin, Zipper",Non-Stretch,Regular Fit,Flared,Maxi,None,Chiffon,Strapless,Colorblock,None,All,No,None,Sleeveless,None,Glamorous,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/31/16171635929265e202188208264c3ca387b2150735_thumbnail_405x552.jpg,US$58.57
2322029,None,None,Lined,Machine wash or professional dry clean,None,Baby Blue,100% Polyester,"Contrast Mesh, Zipper",Non-Stretch,Regular Fit,Flared,Maxi,None,Mesh,Spaghetti Strap,Plain,None,All,No,None,Sleeveless,None,Romantic,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/31/16171636984c0191b2aadf626a6af2378828935fa1_thumbnail_405x552.jpg,US$39.43
2322032,None,None,Lined,Machine wash or professional dry clean,Yes,Coral Pink,100% Polyester,None,Slight Stretch,Regular Fit,Flared,Maxi,None,Lace,Round Neck,Plain,None,Spring/Summer,No,None,Short Sleeve,Butterfly Sleeve,Romantic,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/31/1617176607ddfe03b37b442cbbc2810b8effb9056b_thumbnail_405x552.jpg,US$48.36
2322167,None,None,None,Machine wash or professional dry clean,None,Blue and White,100% Polyester,"Wrap, Ruffle Hem, Knot",Slight Stretch,Regular Fit,None,Midi,None,Polyester,V neck,"Floral, All Over Print",None,Summer,No,None,Short Sleeve,Puff Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/27/16194890111c3d0c2f3ef5fa30280e8c15c843f756_thumbnail_405x552.jpg,US$20.29
2322377,None,None,None,Machine wash or professional dry clean,None,Cadet Blue,"95% Polyester, 5% Spandex","Ruffle, Pleated",Slight Stretch,Regular Fit,Pleated,Long,None,Polyester,V neck,"Floral, All Over Print",None,Spring/Fall,No,None,Long Sleeve,Regular Sleeve,Elegant,Shirt,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/26/16194059101aedf53f7708d2571ec9dd7fab9d5fe4_thumbnail_405x552.jpg,US$26.67
2322378,None,None,None,Machine wash or professional dry clean,None,Multicolor,"95% Cotton, 5% Spandex","Ruffle, Tiered Layer, Eyelet Embroidery",Non-Stretch,Regular Fit,Flared,Long,None,Cotton,Round Neck,Graphic,None,Spring/Fall,No,None,Long Sleeve,Flounce Sleeve,"Modest, Boho",Smock,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/07/1620370229c47b4aa89c52d25a2bdb78c3141529a4_thumbnail_405x552.jpg,US$24.12
2322418,None,Yes,None,Machine wash or professional dry clean,None,Grey,"95% Polyester, 5% Spandex","Belted, Pleated",Non-Stretch,Regular Fit,Pleated,Long,None,Polyester,Tie Neck,Polka Dot,None,Spring/Fall,No,None,Long Sleeve,Regular Sleeve,Boho,Shirt,High Waist,http://img.ltwebstatic.com/images3_pi/2021/06/01/16225428250d27eddd0d0f31bf95f1b81895b584a5_thumbnail_405x552.jpg,US$26.67
2322445,None,None,Lined,Machine wash or professional dry clean,Yes,Dusty Pink,100% Polyester,Plicated,Non-Stretch,Regular Fit,Flared,Maxi,None,Chiffon,V neck,Plain,None,All,No,None,Half Sleeve,Butterfly Sleeve,Glamorous,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/31/161716335261a4f5fed64aad5cf10d43c12aa7ae85_thumbnail_405x552.jpg,US$63.67
2322447,None,None,Lined,Machine wash or professional dry clean,Yes,White,100% Polyester,"Contrast Lace, Zipper",Slight Stretch,Regular Fit,None,Maxi,None,Lace,V neck,Plain,None,All,No,None,Short Sleeve,Butterfly Sleeve,Glamorous,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/31/1617164303f85d0c6e3e5753aa25f79a9ef1c329ab_thumbnail_405x552.jpg,US$71.33
2322466,None,None,Lined,Machine wash or professional dry clean,Yes,Redwood,100% Polyester,Appliques,Non-Stretch,Regular Fit,Flared,Maxi,None,Chiffon,V neck,Plain,None,Spring/Summer,No,None,Sleeveless,None,Romantic,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/31/1617163834e0876227b611b1b74626ae67d04dd168_thumbnail_405x552.jpg,US$70.05
2322470,None,None,Lined,Machine wash or professional dry clean,None,Green,100% Polyester,"Backless, Criss Cross, Split, Tie Back",Non-Stretch,Regular Fit,Slit,Maxi,None,Chiffon,Halter,Plain,None,All,No,None,Sleeveless,None,Glamorous,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/31/16171626432ca99ba5135c6ea88d457ebb714a6cad_thumbnail_405x552.jpg,US$38.15
2322559,None,Yes,None,Machine wash or professional dry clean,None,Burgundy,100% Polyester,"Ruffle Hem, Belted",Slight Stretch,Regular Fit,Flounce,Long,None,Polyester,Square Neck,Floral,None,Spring/Summer,No,None,Short Sleeve,Flounce Sleeve,Elegant,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/22/1619060436431078a3bb322f1f06efddd0ea7ee15f_thumbnail_405x552.jpg,US$21.56
2322725,None,Yes,None,Machine wash or professional dry clean,None,Army Green,100% Polyester,"Ruffle, Wrap, Belted",Slight Stretch,Regular Fit,Flared,Maxi,None,Polyester,V neck,Floral,None,Spring/Fall,No,None,Long Sleeve,Flounce Sleeve,"Modest, Elegant",A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/29/16169914559628b78118b9b7a4d08d7ae89b6f53f7_thumbnail_405x552.jpg,US$24.12
2322924,None,None,Lined,Machine wash or professional dry clean,None,Brown,100% Polyester,"Ruched, Lace Up, Split Thigh",Slight Stretch,Regular Fit,Slit,Maxi,None,Satin,Spaghetti Strap,Plain,None,All,No,None,Sleeveless,None,Glamorous,Cami,Natural,http://img.ltwebstatic.com/images3_pi/2021/03/16/161588422107d8be4e668dc23c61d8c16cbea5d5e8_thumbnail_405x552.jpg,US$44.53
2322994,None,None,None,Machine wash or professional dry clean,None,Rose Red,100% Cotton,"Ruffle Hem, Knot, Zipper",Non-Stretch,Regular Fit,Flounce,Short,None,Cotton,Deep V Neck,Plain,None,Summer,No,None,Short Sleeve,Puff Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/07/1617773428a06e98c3ff21c70ff7c9a61855123254_thumbnail_405x552.jpg,US$26.67
2323150,None,Yes,Lined,Machine wash or professional dry clean,None,White,"95% Polyester, 5% Spandex","Wrap, Belted",Slight Stretch,Regular Fit,Flared,Long,None,Polyester,V neck,Plain,None,Spring/Summer,No,None,Half Sleeve,Puff Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/23/1616467733d622146e4ec6b69a94427ff13df86a86_thumbnail_405x552.jpg,US$29.22
2323176,None,None,None,Machine wash or professional dry clean,None,Red,100% Polyester,"Frill, Ruffle Hem, Shirred",Non-Stretch,Regular Fit,Flounce,Midi,None,Polyester,Off the Shoulder,Polka Dot,None,Spring/Summer,No,None,Long Sleeve,Bishop Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/25/1619336331932cd353827408f38143fc1fa817c81e_thumbnail_405x552.jpg,US$20.29
2323179,None,None,Lined,Machine wash or professional dry clean,None,Mauve Purple,100% Polyester,"Embroidery, Ruffle Hem, Fringe, Shirred",Non-Stretch,Regular Fit,Flounce,Long,None,Chiffon,Tie Neck,Polka Dot,None,Spring/Fall,No,None,Long Sleeve,Bishop Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/16/16158859118427775177da966df158027788893212_thumbnail_405x552.jpg,US$36.88
2323299,None,None,Lined,Machine wash or professional dry clean,None,White,100% Polyester,"Sheer, Lettuce Trim, Zipper",Non-Stretch,Regular Fit,Flared,Short,None,Polyester,Deep V Neck,"Floral, All Over Print",None,Spring/Summer,No,None,Long Sleeve,Flounce Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/16/1615882018c8ff0f84085be56f1efe39524206879e_thumbnail_405x552.jpg,US$31.77
2325120,None,None,None,Machine wash or professional dry clean,None,Yellow,100% Cotton,"Tiered Layer, Frill, Cut Out, Ruffle Hem, Shirred, Tie Front",Non-Stretch,Regular Fit,Layered/Tiered,Short,None,Cotton,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/15/1621049178777f81490003e330a1cc151ed268c71b_thumbnail_405x552.jpg,US$29.22
2325122,Yes,Yes,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,"Ruffle, Contrast Lace, Ruffle Hem, Belted, Zipper",Non-Stretch,Regular Fit,Flounce,Long,None,Polyester,Stand Collar,"Floral, All Over Print",None,Spring/Fall,No,None,Long Sleeve,Flounce Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/06/24/1624513592c2eca5d0eda959e03f65b0bf3104ec10_thumbnail_405x552.jpg,US$20.29
2325219,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,"Tiered Layer, Ruffle Hem",Non-Stretch,Regular Fit,Layered/Tiered,Short,None,Polyester,One Shoulder,All Over Print,None,Spring/Summer,No,None,Long Sleeve,Bishop Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/17/161865125272efcdc935031a1256f96c7f164e4e6c_thumbnail_405x552.jpg,US$25.39
2325299,None,None,None,Machine wash or professional dry clean,None,Baby Blue,100% Cotton,Button Front,Non-Stretch,Regular Fit,Straight,Mini,None,Cotton,Scoop Neck,Plain,None,Summer,No,None,Short Sleeve,Puff Sleeve,Casual,Fitted,Natural,http://img.ltwebstatic.com/images3_pi/2021/05/12/162078495037c34224a5cbc440dee0d33750ae2155_thumbnail_405x552.jpg,US$24.12
2325326,Yes,None,None,Machine wash or professional dry clean,None,Multicolor,"65% Polyester, 35% Cotton","Ruffle, Tiered Layer, Frill, Shirred",Non-Stretch,Regular Fit,Layered/Tiered,Long,None,Polyester,Square Neck,Gingham,None,Summer,No,None,Short Sleeve,Flounce Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/22/161639586766458de156950820d9a15c1c0ac68575_thumbnail_405x552.jpg,US$26.67
2325492,None,None,None,Machine wash or professional dry clean,None,Multicolor,"91% Polyester, 9% Elastane","Ruched, Ruffle Hem",Non-Stretch,Regular Fit,Flounce,Long,None,Polyester,Sweetheart,"Floral, All Over Print",None,Summer,No,None,Short Sleeve,Puff Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/31/1617153911a83eb05ba5048124aa58d1f2513b902d_thumbnail_405x552.jpg,US$25.39
2325552,None,None,None,Machine wash or professional dry clean,None,Red,100% Cotton,"Sheer, Contrast Lace, Ruffle Hem, Button Front",Non-Stretch,Regular Fit,Flounce,Maxi,None,Cotton,V neck,Plain,None,Spring/Summer,No,None,Long Sleeve,Bishop Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/06/07/1623051388d60a17032bd6550631e31b0c3ef20298_thumbnail_405x552.jpg,US$43.26
2325557,None,None,Lined,Machine wash or professional dry clean,None,White,"70% Cotton, 30% Nylon","Ruffle, Backless, Button, Zipper",Non-Stretch,Regular Fit,Flared,Short,None,Lace,V neck,Plain,None,Summer,No,None,Cap Sleeve,Butterfly Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/28/1619589742f0d1a6aea2933d5094db46b9a4ccd9c0_thumbnail_405x552.jpg,US$21.56
2325573,None,None,None,Machine wash or professional dry clean,None,Apricot,100% Polyester,"Sheer, Contrast Lace, Frill, Knot, Zipper, Split Thigh, Ruched Bust",Slight Stretch,Regular Fit,Slit,Maxi,None,Satin,Spaghetti Strap,Plain,None,All,Yes,None,Sleeveless,None,Glamorous,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/26/1622006916a8761621ffc35e12fd8831ab745d021f_thumbnail_405x552.jpg,US$19.01
2325576,None,None,None,Machine wash or professional dry clean,None,White,"70% Cotton, 30% Polyamide",Zipper,Slight Stretch,Regular Fit,Straight,Short,None,Lace,Stand Collar,Plain,None,Spring/Summer,No,None,Long Sleeve,Flounce Sleeve,Elegant,Fitted,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/09/1617976211785174eb8621133724e37dc4462429ca_thumbnail_405x552.jpg,US$21.56
2325597,None,None,None,Machine wash or professional dry clean,No Padding,Navy Blue,"95% Polyester, 5% Spandex","Contrast Lace, Button",Non-Stretch,Regular Fit,Straight,Short,None,Lace,Round Neck,Plain,None,Summer,No,None,Short Sleeve,Regular Sleeve,Boho,Tunic,Natural,http://img.ltwebstatic.com/images3_pi/2021/05/11/16207002208f09f98c949b394b57498b81164d4b63_thumbnail_405x552.jpg,US$10.08
2325709,None,None,None,Machine wash or professional dry clean,No Padding,Mint Green,100% Polyester,Zipper,Non-Stretch,Regular Fit,Mermaid,Long,None,Satin,Spaghetti Strap,Plain,None,All,No,None,Sleeveless,None,Glamorous,Cami,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/13/1618287742c42b1f5f80b4b1aaa0368b0f1124f100_thumbnail_405x552.jpg,US$21.56
2325848,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Viscose,Cut Out,Non-Stretch,Regular Fit,Straight,Short,None,Viscose,Cold Shoulder,Tribal,None,Summer,No,None,Short Sleeve,Butterfly Sleeve,Boho,Tunic,Natural,http://img.ltwebstatic.com/images3_pi/2021/03/31/161715958564bb74f976b2b63115ab3554d7550693_thumbnail_405x552.jpg,US$15.18
2325903,None,None,None,Machine wash or professional dry clean,None,White,100% Cotton,"Scallop, Tie Back, Zipper",Non-Stretch,Regular Fit,Flared,Short,None,Cotton,Strapless,Plain,None,Summer,No,None,Sleeveless,None,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/25/1616655104bdfe62cd91831ef3732ff65a0d0b7530_thumbnail_405x552.jpg,US$20.29
2325914,None,None,None,Machine wash or professional dry clean,None,Blue and White,"95% Polyester, 5% Elastane","Backless, Ruched, Drawstring, Knot, Tie Back, Split Thigh",Slight Stretch,Slim Fit,Slit,Long,None,Polyester,Halter,Tie Dye,None,Summer,No,None,Sleeveless,None,Boho,Bodycon,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/30/1617089712a653465892fa9f5d20599d6e5ea3e812_thumbnail_405x552.jpg,US$11.36
2325932,None,None,None,Machine wash or professional dry clean,None,Beige,"70% Viscose, 30% Linen","Ruffle, Ruffle Hem",Non-Stretch,Regular Fit,Flounce,Short,None,Viscose,Round Neck,Plain,None,Summer,No,None,Cap Sleeve,Butterfly Sleeve,Casual,Smock,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/14/161836982765e8c733cee94da3b0265a6bc65fb6bc_thumbnail_405x552.jpg,US$22.84
2327812,None,Yes,None,Machine wash or professional dry clean,None,Navy Blue,100% Polyester,Belted,Non-Stretch,Regular Fit,Flared,Long,None,Polyester,Stand Collar,Plain,None,Spring/Fall,No,None,Long Sleeve,Bishop Sleeve,"Modest, Elegant",A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/17/1621219187f53d71eea3e24a461977e3bef73d0557_thumbnail_405x552.jpg,US$26.67
2329707,None,Yes,None,Machine wash or professional dry clean,None,Multicolor,"95% Polyester, 5% Spandex",Belted,Non-Stretch,Regular Fit,Flared,Short,None,Polyester,Round Neck,Snakeskin Print,None,Summer,No,None,Short Sleeve,Regular Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/22/1616392322622189ae8e159da98627dcec7812e7b1_thumbnail_405x552.jpg,US$11.36
2330021,None,None,None,Machine wash or professional dry clean,None,Hot Pink,"95% Polyester, 5% Spandex","Backless, Ruched, Criss Cross",High Stretch,Slim Fit,Pencil,Mini,None,Polyester,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/17/1621226359f81d1113109051d548c2adfa3530e63d_thumbnail_405x552.jpg,US$10.08
2330053,None,None,None,Machine wash or professional dry clean,None,Black and White,"60% Polyester, 40% Cotton",None,Non-Stretch,Regular Fit,Straight,Midi,None,Polyester,Spaghetti Strap,Zebra Stripe,None,Summer,No,None,Sleeveless,None,Casual,Cami,None,http://img.ltwebstatic.com/images3_pi/2021/04/27/16195048031ef5cc0e9472b460946490b8ed7ce5fb_thumbnail_405x552.jpg,US$19.01
2330064,None,None,None,Machine wash or professional dry clean,None,Chocolate Brown,"95% Polyester, 5% Spandex","Backless, Ruched, Criss Cross",High Stretch,Slim Fit,Pencil,Mini,None,Polyester,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/10/1620647855b51d1501b8812ced5028ca3842826990_thumbnail_405x552.jpg,US$10.08
2330301,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,"Ruffle, Tiered Layer, Ruffle Hem, Knot, Shirred",Non-Stretch,Regular Fit,Flounce,Long,None,Polyester,Straps,"Floral, All Over Print",None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/01/1617243109e48a7dd64803f0f4ff6670fe8cccbf79_thumbnail_405x552.jpg,US$21.56
2330996,None,None,Lined,Machine wash or professional dry clean,None,Multicolor,"97% Polyester, 3% Spandex",Shirred,Non-Stretch,Regular Fit,Flared,Short,None,Polyester,Spaghetti Strap,Tribal,None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/14/161836872938d50114298e26bd503bb7bb5afa33fb_thumbnail_405x552.jpg,US$19.01
2331047,None,None,None,Machine wash or professional dry clean,None,Teal Blue,100% Polyester,"Wrap, Ruffle Hem",Non-Stretch,Regular Fit,Flounce,Short,None,Polyester,Deep V Neck,Ditsy Floral,None,Summer,No,None,Short Sleeve,Butterfly Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/18/1616041318f242f470abe330a96199c80eb119ad63_thumbnail_405x552.jpg,US$15.18
2331087,None,None,None,Machine wash or professional dry clean,None,Black and White,"95% Polyester, 5% Spandex",Ruffle,Slight Stretch,Regular Fit,Straight,Short,None,Polyester,Round Neck,All Over Print,None,Summer,No,None,Short Sleeve,Petal Sleeve,Casual,Tee,None,http://img.ltwebstatic.com/images3_pi/2021/04/18/1618751051513d60404039daca73784a84c654f1a0_thumbnail_405x552.jpg,US$13.91
2331424,None,Yes,None,Machine wash or professional dry clean,None,Multicolor,100% Viscose,"Tiered Layer, Asymmetrical, Belted",Non-Stretch,Regular Fit,Layered/Tiered,Short,None,Viscose,One Shoulder,Ditsy Floral,None,Summer,No,None,Sleeveless,None,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/27/16194916560453ee9ad3bfff1d6fe27bec79b2ca59_thumbnail_405x552.jpg,US$19.01
2331474,None,None,None,Machine wash or professional dry clean,None,Red,"78% Polyester, 18% Rayon, 4% Spandex",Drawstring,Slight Stretch,Regular Fit,Straight,Short,None,Polyester,Hooded,Plain,None,Summer,No,None,Sleeveless,None,Casual,Tank,Natural,http://img.ltwebstatic.com/images3_pi/2021/03/27/1616813671a7aced884ad80b88f79dbe212818d9ae_thumbnail_405x552.jpg,US$13.91
2331669,None,None,Lined,Machine wash or professional dry clean,None,Baby Pink,100% Polyester,Embroidery,Non-Stretch,Regular Fit,Flared,Long,None,Mesh,One Shoulder,Plain,None,Spring/Summer,No,None,Sleeveless,None,Romantic,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/31/161716402028aca0a5a14eee1ce82e48296a5e94b4_thumbnail_405x552.jpg,US$54.74
